post_id,text,account_id,timestamp,token,type
p0325,Don't miss this 100x!,acc0130,2025-12-04T15:26:34,AITK,bot
p0326,Strong development updates. #FEX,acc0033,2025-12-04T15:27:03,FEX,organic
p0327,This might be manipulated. #TAO,acc0263,2025-12-04T15:27:16,TAO,doubt
p0328,Strong development updates.,acc0226,2025-12-04T15:27:19,OMNI,organic
p0329,Massive pump incoming stay ready!,acc0233,2025-12-04T15:27:34,FEX,coordinated
p0330,This will be the next 100x!,acc0099,2025-12-04T15:27:51,TAO,coordinated
p0331,Rumor: Big tech involved!,acc0254,2025-12-04T15:28:11,FEX,fake_news
p0332,This will be the next 100x!,acc0408,2025-12-04T15:28:33,RNDR,coordinated
p0333,Solid long-term potential.,acc0393,2025-12-04T15:28:53,ASI,organic
p0334,This will be the next 100x! #NEURA,acc0061,2025-12-04T15:29:05,NEURA,coordinated
p0335,To the moon!!!,acc0173,2025-12-04T15:29:26,TAO,bot
p0336,BREAKING: Major partnership confirmed! #FEX,acc0383,2025-12-04T15:29:32,FEX,fake_news
p0337,Insider: massive deal incoming!,acc0448,2025-12-04T15:29:44,FEX,fake_news
p0338,Strong team strong roadmap! #FEX,acc0033,2025-12-04T15:30:00,FEX,coordinated
p0339,BREAKING: Major partnership confirmed!,acc0344,2025-12-04T15:30:21,TAO,fake_news
p0340,Massive pump incoming stay ready!,acc0449,2025-12-04T15:30:31,NEURA,coordinated
p0341,Where is the proof?,acc0119,2025-12-04T15:31:00,TAO,doubt
p0342,Seems like coordinated hype.,acc0307,2025-12-04T15:31:17,RNDR,doubt
p0343,Pump incoming!,acc0330,2025-12-04T15:31:31,ASI,bot
p0344,Don't miss this 100x!,acc0027,2025-12-04T15:31:52,ASI,bot
p0345,This will be the next 100x! #RNDR,acc0411,2025-12-04T15:32:17,RNDR,coordinated
p0346,To the moon!!!,acc0132,2025-12-04T15:32:36,ASI,bot
p0347,Pump incoming!,acc0401,2025-12-04T15:32:59,OMNI,bot
p0348,Don't miss this 100x! #NEURA,acc0305,2025-12-04T15:33:29,NEURA,bot
p0349,Buy now!! Massive potential!,acc0147,2025-12-04T15:33:32,ASI,bot
p0350,Solid long-term potential. #FEX,acc0366,2025-12-04T15:33:59,FEX,organic
p0351,Strong team strong roadmap! #NEURA,acc0262,2025-12-04T15:34:14,NEURA,coordinated
p0352,Pump incoming! #TAO,acc0430,2025-12-04T15:34:40,TAO,bot
p0353,Pump incoming!,acc0416,2025-12-04T15:34:44,RNDR,bot
p0354,Too many identical posts today...,acc0098,2025-12-04T15:35:13,ASI,doubt
p0355,Pump incoming!,acc0461,2025-12-04T15:35:22,FEX,bot
p0356,Solid long-term potential.,acc0112,2025-12-04T15:35:35,NEURA,organic
p0357,Insider: massive deal incoming! #BLOC,acc0038,2025-12-04T15:35:54,BLOC,fake_news
p0358,Rumor: Big tech involved!,acc0477,2025-12-04T15:36:19,TAO,fake_news
p0359,Don't miss this 100x!,acc0019,2025-12-04T15:36:30,FEX,bot
p0360,To the moon!!! #NEURA,acc0247,2025-12-04T15:36:53,NEURA,bot
p0361,Undervalued gem!,acc0472,2025-12-04T15:37:18,BLOC,coordinated
p0362,This might be manipulated.,acc0499,2025-12-04T15:37:46,OMNI,doubt
p0363,The project is growing steadily. #FEX,acc0031,2025-12-04T15:37:59,FEX,organic
p0364,Don't miss this 100x!,acc0252,2025-12-04T15:38:09,NEURA,bot
p0365,Undervalued gem!,acc0004,2025-12-04T15:38:13,BLOC,coordinated
p0366,This might be manipulated.,acc0378,2025-12-04T15:38:43,BLOC,doubt
p0367,Market sentiment seems healthy.,acc0235,2025-12-04T15:38:50,TAO,organic
p0368,Solid long-term potential.,acc0237,2025-12-04T15:39:03,RNDR,organic
p0369,The project is growing steadily.,acc0029,2025-12-04T15:39:16,TAO,organic
p0370,To the moon!!!,acc0495,2025-12-04T15:39:22,ASI,bot
p0371,Solid long-term potential. #OMNI,acc0202,2025-12-04T15:39:52,OMNI,organic
p0372,Solid long-term potential.,acc0337,2025-12-04T15:39:54,RNDR,organic
p0373,Solid long-term potential.,acc0105,2025-12-04T15:39:56,RNDR,organic
p0374,BREAKING: Major partnership confirmed!,acc0104,2025-12-04T15:40:15,XCY,fake_news
p0375,To the moon!!!,acc0393,2025-12-04T15:40:23,TAO,bot
p0376,Massive pump incoming stay ready! #TAO,acc0257,2025-12-04T15:40:48,TAO,coordinated
p0377,Solid long-term potential. #FEX,acc0365,2025-12-04T15:40:52,FEX,organic
p0378,Solid long-term potential.,acc0021,2025-12-04T15:41:13,XCY,organic
p0379,Don't miss this 100x! #OMNI,acc0115,2025-12-04T15:41:20,OMNI,bot
p0380,This will be the next 100x!,acc0160,2025-12-04T15:41:39,OMNI,coordinated
p0381,Market sentiment seems healthy.,acc0128,2025-12-04T15:41:56,NEURA,organic
p0382,Market sentiment seems healthy. #RNDR,acc0169,2025-12-04T15:42:24,RNDR,organic
p0383,Market sentiment seems healthy.,acc0465,2025-12-04T15:42:53,XCY,organic
p0384,Strong team strong roadmap! #OMNI,acc0238,2025-12-04T15:43:23,OMNI,coordinated
p0385,Don't miss this 100x!,acc0140,2025-12-04T15:43:29,BLOC,bot
p0386,Strong team strong roadmap!,acc0357,2025-12-04T15:43:54,RNDR,coordinated
p0387,Too many identical posts today... #FEX,acc0295,2025-12-04T15:44:24,FEX,doubt
p0388,Insider: massive deal incoming!,acc0333,2025-12-04T15:44:40,XCY,fake_news
p0389,Buy now!! Massive potential!,acc0219,2025-12-04T15:45:06,XCY,bot
p0390,Rumor: Big tech involved!,acc0214,2025-12-04T15:45:18,XCY,fake_news
p0391,Solid long-term potential.,acc0385,2025-12-04T15:45:32,TAO,organic
p0392,Where is the proof?,acc0443,2025-12-04T15:45:50,RNDR,doubt
p0393,This might be manipulated. #NEURA,acc0167,2025-12-04T15:46:02,NEURA,doubt
p0394,Seems like coordinated hype. #AITK,acc0496,2025-12-04T15:46:16,AITK,doubt
p0395,Don't miss this 100x!,acc0279,2025-12-04T15:46:26,AITK,bot
p0396,BREAKING: Major partnership confirmed! #OMNI,acc0242,2025-12-04T15:46:45,OMNI,fake_news
p0397,Where is the proof?,acc0242,2025-12-04T15:46:56,ASI,doubt
p0398,Leaked info suggests huge collaboration!,acc0245,2025-12-04T15:47:01,FEX,fake_news
p0399,Too many identical posts today...,acc0220,2025-12-04T15:47:10,BLOC,doubt
p0400,Massive pump incoming stay ready! #TAO,acc0266,2025-12-04T15:47:27,TAO,coordinated
p0401,Strong development updates.,acc0065,2025-12-04T15:47:31,FEX,organic
p0402,BREAKING: Major partnership confirmed!,acc0194,2025-12-04T15:47:51,FEX,fake_news
p0403,Too many identical posts today...,acc0495,2025-12-04T15:48:10,RNDR,doubt
p0404,Where is the proof? #XCY,acc0178,2025-12-04T15:48:36,XCY,doubt
p0405,This might be manipulated. #TAO,acc0059,2025-12-04T15:48:55,TAO,doubt
p0406,This might be manipulated.,acc0144,2025-12-04T15:49:05,RNDR,doubt
p0407,Market sentiment seems healthy.,acc0280,2025-12-04T15:49:22,AITK,organic
p0408,Solid long-term potential.,acc0207,2025-12-04T15:49:48,BLOC,organic
p0409,Pump incoming! #BLOC,acc0208,2025-12-04T15:50:12,BLOC,bot
p0410,BREAKING: Major partnership confirmed!,acc0010,2025-12-04T15:50:22,XCY,fake_news
p0411,The project is growing steadily.,acc0227,2025-12-04T15:50:49,FEX,organic
p0412,Market sentiment seems healthy.,acc0468,2025-12-04T15:51:10,RNDR,organic
p0413,Strong team strong roadmap!,acc0433,2025-12-04T15:51:37,XCY,coordinated
p0414,Solid long-term potential.,acc0380,2025-12-04T15:51:59,OMNI,organic
p0415,Too many identical posts today...,acc0121,2025-12-04T15:52:19,NEURA,doubt
p0416,This will be the next 100x! #OMNI,acc0392,2025-12-04T15:52:24,OMNI,coordinated
p0417,Too many identical posts today... #AITK,acc0297,2025-12-04T15:52:26,AITK,doubt
p0418,Solid long-term potential.,acc0249,2025-12-04T15:52:48,AITK,organic
p0419,Solid long-term potential. #XCY,acc0452,2025-12-04T15:53:16,XCY,organic
p0420,Leaked info suggests huge collaboration!,acc0414,2025-12-04T15:53:36,NEURA,fake_news
p0421,Seems like coordinated hype.,acc0209,2025-12-04T15:53:45,FEX,doubt
p0422,To the moon!!!,acc0210,2025-12-04T15:54:03,OMNI,bot
p0423,Market sentiment seems healthy.,acc0392,2025-12-04T15:54:22,OMNI,organic
p0424,Where is the proof? #NEURA,acc0366,2025-12-04T15:54:40,NEURA,doubt
p0425,Pump incoming!,acc0293,2025-12-04T15:55:00,ASI,bot
p0426,Too many identical posts today...,acc0253,2025-12-04T15:55:06,BLOC,doubt
p0427,Too many identical posts today...,acc0249,2025-12-04T15:55:34,NEURA,doubt
p0428,Seems like coordinated hype. #BLOC,acc0450,2025-12-04T15:55:56,BLOC,doubt
p0429,Too many identical posts today...,acc0124,2025-12-04T15:56:20,NEURA,doubt
p0430,BREAKING: Major partnership confirmed!,acc0127,2025-12-04T15:56:35,FEX,fake_news
p0431,Seems like coordinated hype.,acc0156,2025-12-04T15:56:40,XCY,doubt
p0432,Don't miss this 100x!,acc0361,2025-12-04T15:56:46,OMNI,bot
p0433,Rumor: Big tech involved!,acc0133,2025-12-04T15:57:04,FEX,fake_news
p0434,Leaked info suggests huge collaboration!,acc0101,2025-12-04T15:57:30,XCY,fake_news
p0435,Seems like coordinated hype. #XCY,acc0370,2025-12-04T15:57:57,XCY,doubt
p0436,Leaked info suggests huge collaboration!,acc0242,2025-12-04T15:58:21,OMNI,fake_news
p0437,Strong development updates.,acc0407,2025-12-04T15:58:27,RNDR,organic
p0438,Market sentiment seems healthy.,acc0124,2025-12-04T15:58:44,OMNI,organic
p0439,Market sentiment seems healthy. #ASI,acc0417,2025-12-04T15:58:56,ASI,organic
p0440,Insider: massive deal incoming!,acc0028,2025-12-04T15:59:24,NEURA,fake_news
p0441,Buy now!! Massive potential! #NEURA,acc0327,2025-12-04T15:59:52,NEURA,bot
p0442,Strong development updates.,acc0063,2025-12-04T16:00:04,TAO,organic
p0443,Undervalued gem! #BLOC,acc0183,2025-12-04T16:00:05,BLOC,coordinated
p0444,Where is the proof?,acc0165,2025-12-04T16:00:06,NEURA,doubt
p0445,This will be the next 100x!,acc0441,2025-12-04T16:00:24,RNDR,coordinated
p0446,Strong development updates.,acc0192,2025-12-04T16:00:37,BLOC,organic
p0447,Rumor: Big tech involved! #BLOC,acc0221,2025-12-04T16:01:07,BLOC,fake_news
p0448,Rumor: Big tech involved!,acc0305,2025-12-04T16:01:23,ASI,fake_news
p0449,The project is growing steadily.,acc0118,2025-12-04T16:01:41,AITK,organic
p0450,Insider: massive deal incoming! #AITK,acc0274,2025-12-04T16:01:48,AITK,fake_news
p0451,Buy now!! Massive potential! #NEURA,acc0171,2025-12-04T16:02:13,NEURA,bot
p0452,Undervalued gem!,acc0206,2025-12-04T16:02:40,RNDR,coordinated
p0453,Pump incoming!,acc0170,2025-12-04T16:02:59,FEX,bot
p0454,This might be manipulated. #ASI,acc0469,2025-12-04T16:03:18,ASI,doubt
p0455,The project is growing steadily.,acc0066,2025-12-04T16:03:43,RNDR,organic
p0456,Rumor: Big tech involved!,acc0245,2025-12-04T16:04:11,OMNI,fake_news
p0457,Strong team strong roadmap! #AITK,acc0042,2025-12-04T16:04:31,AITK,coordinated
p0458,The project is growing steadily.,acc0363,2025-12-04T16:04:49,AITK,organic
p0459,Insider: massive deal incoming!,acc0453,2025-12-04T16:05:00,RNDR,fake_news
p0460,The project is growing steadily.,acc0361,2025-12-04T16:05:09,OMNI,organic
p0461,Buy now!! Massive potential!,acc0447,2025-12-04T16:05:19,XCY,bot
p0462,This might be manipulated.,acc0067,2025-12-04T16:05:43,ASI,doubt
p0463,To the moon!!!,acc0041,2025-12-04T16:05:45,RNDR,bot
p0464,This will be the next 100x! #XCY,acc0064,2025-12-04T16:06:03,XCY,coordinated
p0465,To the moon!!! #TAO,acc0322,2025-12-04T16:06:19,TAO,bot
p0466,Buy now!! Massive potential!,acc0270,2025-12-04T16:06:31,ASI,bot
p0467,Leaked info suggests huge collaboration!,acc0450,2025-12-04T16:06:40,NEURA,fake_news
p0468,Undervalued gem!,acc0140,2025-12-04T16:06:56,XCY,coordinated
p0469,Solid long-term potential. #ASI,acc0275,2025-12-04T16:07:06,ASI,organic
p0470,Don't miss this 100x! #AITK,acc0240,2025-12-04T16:07:36,AITK,bot
p0471,Where is the proof?,acc0252,2025-12-04T16:07:46,RNDR,doubt
p0472,Leaked info suggests huge collaboration!,acc0333,2025-12-04T16:07:50,AITK,fake_news
p0473,This might be manipulated. #XCY,acc0276,2025-12-04T16:08:08,XCY,doubt
p0474,BREAKING: Major partnership confirmed! #XCY,acc0395,2025-12-04T16:08:18,XCY,fake_news
p0475,To the moon!!!,acc0463,2025-12-04T16:08:20,TAO,bot
p0476,Too many identical posts today...,acc0323,2025-12-04T16:08:22,TAO,doubt
p0477,Solid long-term potential.,acc0385,2025-12-04T16:08:33,AITK,organic
p0478,Seems like coordinated hype.,acc0372,2025-12-04T16:08:50,ASI,doubt
p0479,Strong team strong roadmap! #RNDR,acc0277,2025-12-04T16:09:04,RNDR,coordinated
p0480,Pump incoming!,acc0215,2025-12-04T16:09:20,BLOC,bot
p0481,Don't miss this 100x!,acc0166,2025-12-04T16:09:25,RNDR,bot
p0482,Too many identical posts today...,acc0433,2025-12-04T16:09:37,BLOC,doubt
p0483,BREAKING: Major partnership confirmed!,acc0029,2025-12-04T16:09:51,BLOC,fake_news
p0484,Strong development updates.,acc0298,2025-12-04T16:10:07,BLOC,organic
p0485,Seems like coordinated hype.,acc0467,2025-12-04T16:10:37,ASI,doubt
p0486,To the moon!!!,acc0377,2025-12-04T16:10:47,OMNI,bot
p0487,Insider: massive deal incoming!,acc0270,2025-12-04T16:10:49,OMNI,fake_news
p0488,Leaked info suggests huge collaboration!,acc0147,2025-12-04T16:11:10,ASI,fake_news
p0489,Massive pump incoming stay ready! #TAO,acc0493,2025-12-04T16:11:36,TAO,coordinated
p0490,This might be manipulated.,acc0406,2025-12-04T16:11:48,RNDR,doubt
p0491,Strong team strong roadmap!,acc0182,2025-12-04T16:12:15,OMNI,coordinated
p0492,This will be the next 100x!,acc0485,2025-12-04T16:12:24,FEX,coordinated
p0493,BREAKING: Major partnership confirmed! #RNDR,acc0493,2025-12-04T16:12:35,RNDR,fake_news
p0494,Market sentiment seems healthy.,acc0170,2025-12-04T16:12:56,TAO,organic
p0495,Insider: massive deal incoming!,acc0296,2025-12-04T16:13:16,TAO,fake_news
p0496,To the moon!!!,acc0227,2025-12-04T16:13:45,RNDR,bot
p0497,Insider: massive deal incoming!,acc0497,2025-12-04T16:14:06,ASI,fake_news
p0498,Market sentiment seems healthy.,acc0274,2025-12-04T16:14:23,TAO,organic
p0499,Market sentiment seems healthy.,acc0138,2025-12-04T16:14:48,XCY,organic
p0500,Buy now!! Massive potential!,acc0111,2025-12-04T16:15:15,RNDR,bot
p0501,Solid long-term potential.,acc0405,2025-12-04T16:15:25,XCY,organic
p0502,This might be manipulated.,acc0228,2025-12-04T16:15:45,ASI,doubt
p0503,Rumor: Big tech involved! #ASI,acc0441,2025-12-04T16:15:50,ASI,fake_news
p0504,Undervalued gem! #OMNI,acc0133,2025-12-04T16:16:19,OMNI,coordinated
p0505,Strong team strong roadmap!,acc0129,2025-12-04T16:16:26,TAO,coordinated
p0506,This will be the next 100x!,acc0109,2025-12-04T16:16:28,TAO,coordinated
p0507,Where is the proof?,acc0288,2025-12-04T16:16:43,XCY,doubt
p0508,This will be the next 100x!,acc0324,2025-12-04T16:16:53,NEURA,coordinated
p0509,Too many identical posts today...,acc0003,2025-12-04T16:17:12,RNDR,doubt
p0510,Rumor: Big tech involved!,acc0367,2025-12-04T16:17:26,XCY,fake_news
p0511,Strong team strong roadmap! #BLOC,acc0087,2025-12-04T16:17:29,BLOC,coordinated
p0512,Where is the proof?,acc0062,2025-12-04T16:17:35,XCY,doubt
p0513,Massive pump incoming stay ready!,acc0135,2025-12-04T16:17:43,FEX,coordinated
p0514,Market sentiment seems healthy.,acc0236,2025-12-04T16:18:04,AITK,organic
p0515,The project is growing steadily.,acc0241,2025-12-04T16:18:11,NEURA,organic
p0516,Rumor: Big tech involved! #NEURA,acc0233,2025-12-04T16:18:17,NEURA,fake_news
p0517,Solid long-term potential.,acc0295,2025-12-04T16:18:46,NEURA,organic
p0518,Market sentiment seems healthy.,acc0244,2025-12-04T16:19:09,RNDR,organic
p0519,Don't miss this 100x! #AITK,acc0432,2025-12-04T16:19:14,AITK,bot
p0520,Buy now!! Massive potential! #AITK,acc0017,2025-12-04T16:19:31,AITK,bot
p0521,Too many identical posts today... #OMNI,acc0050,2025-12-04T16:19:56,OMNI,doubt
p0522,Where is the proof?,acc0175,2025-12-04T16:20:08,FEX,doubt
p0523,Undervalued gem! #ASI,acc0480,2025-12-04T16:20:33,ASI,coordinated
p0524,The project is growing steadily. #XCY,acc0451,2025-12-04T16:20:53,XCY,organic
p0525,Undervalued gem! #ASI,acc0061,2025-12-04T16:21:06,ASI,coordinated
p0526,The project is growing steadily.,acc0303,2025-12-04T16:21:32,BLOC,organic
p0527,To the moon!!!,acc0175,2025-12-04T16:21:54,BLOC,bot
p0528,Undervalued gem!,acc0090,2025-12-04T16:22:07,FEX,coordinated
p0529,Too many identical posts today... #TAO,acc0183,2025-12-04T16:22:26,TAO,doubt
p0530,Pump incoming!,acc0109,2025-12-04T16:22:55,OMNI,bot
p0531,Rumor: Big tech involved! #OMNI,acc0019,2025-12-04T16:23:07,OMNI,fake_news
p0532,Too many identical posts today... #NEURA,acc0077,2025-12-04T16:23:22,NEURA,doubt
p0533,This will be the next 100x!,acc0302,2025-12-04T16:23:49,AITK,coordinated
p0534,Seems like coordinated hype. #OMNI,acc0138,2025-12-04T16:24:13,OMNI,doubt
p0535,BREAKING: Major partnership confirmed!,acc0116,2025-12-04T16:24:14,RNDR,fake_news
p0536,Market sentiment seems healthy.,acc0331,2025-12-04T16:24:24,FEX,organic
p0537,BREAKING: Major partnership confirmed!,acc0472,2025-12-04T16:24:33,ASI,fake_news
p0538,Leaked info suggests huge collaboration!,acc0012,2025-12-04T16:24:37,BLOC,fake_news
p0539,Leaked info suggests huge collaboration!,acc0187,2025-12-04T16:24:38,RNDR,fake_news
p0540,The project is growing steadily.,acc0372,2025-12-04T16:24:50,OMNI,organic
p0541,Pump incoming!,acc0294,2025-12-04T16:25:01,TAO,bot
p0542,Don't miss this 100x!,acc0111,2025-12-04T16:25:08,AITK,bot
p0543,Rumor: Big tech involved!,acc0175,2025-12-04T16:25:20,NEURA,fake_news
p0544,Undervalued gem!,acc0284,2025-12-04T16:25:47,XCY,coordinated
p0545,The project is growing steadily.,acc0015,2025-12-04T16:26:02,OMNI,organic
p0546,Pump incoming! #TAO,acc0290,2025-12-04T16:26:30,TAO,bot
p0547,Massive pump incoming stay ready!,acc0179,2025-12-04T16:26:52,NEURA,coordinated
p0548,The project is growing steadily.,acc0161,2025-12-04T16:27:00,BLOC,organic
p0549,Strong development updates.,acc0495,2025-12-04T16:27:30,XCY,organic
p0550,Don't miss this 100x!,acc0429,2025-12-04T16:27:43,FEX,bot
p0551,Don't miss this 100x!,acc0263,2025-12-04T16:27:58,BLOC,bot
p0552,Don't miss this 100x!,acc0016,2025-12-04T16:28:03,BLOC,bot
p0553,Solid long-term potential. #XCY,acc0139,2025-12-04T16:28:08,XCY,organic
p0554,Strong development updates.,acc0339,2025-12-04T16:28:15,BLOC,organic
p0555,Don't miss this 100x!,acc0342,2025-12-04T16:28:21,FEX,bot
p0556,This might be manipulated.,acc0015,2025-12-04T16:28:45,RNDR,doubt
p0557,Leaked info suggests huge collaboration!,acc0475,2025-12-04T16:29:04,AITK,fake_news
p0558,Undervalued gem!,acc0320,2025-12-04T16:29:23,XCY,coordinated
p0559,Market sentiment seems healthy.,acc0203,2025-12-04T16:29:51,NEURA,organic
p0560,Insider: massive deal incoming! #FEX,acc0148,2025-12-04T16:30:10,FEX,fake_news
p0561,Strong team strong roadmap!,acc0325,2025-12-04T16:30:37,XCY,coordinated
p0562,Massive pump incoming stay ready!,acc0346,2025-12-04T16:31:07,RNDR,coordinated
p0563,Where is the proof? #XCY,acc0150,2025-12-04T16:31:11,XCY,doubt
p0564,To the moon!!!,acc0266,2025-12-04T16:31:23,BLOC,bot
p0565,Leaked info suggests huge collaboration!,acc0258,2025-12-04T16:31:26,NEURA,fake_news
p0566,This might be manipulated.,acc0466,2025-12-04T16:31:52,XCY,doubt
p0567,Strong team strong roadmap!,acc0116,2025-12-04T16:32:08,TAO,coordinated
p0568,Too many identical posts today...,acc0309,2025-12-04T16:32:35,ASI,doubt
p0569,Strong development updates.,acc0420,2025-12-04T16:32:55,TAO,organic
p0570,Buy now!! Massive potential!,acc0112,2025-12-04T16:32:58,ASI,bot
p0571,Where is the proof? #XCY,acc0405,2025-12-04T16:32:59,XCY,doubt
p0572,BREAKING: Major partnership confirmed!,acc0454,2025-12-04T16:33:03,BLOC,fake_news
p0573,Pump incoming! #TAO,acc0297,2025-12-04T16:33:09,TAO,bot
p0574,Don't miss this 100x!,acc0352,2025-12-04T16:33:28,TAO,bot
p0575,Strong development updates. #ASI,acc0002,2025-12-04T16:33:42,ASI,organic
p0576,Where is the proof?,acc0233,2025-12-04T16:33:59,TAO,doubt
p0577,This might be manipulated.,acc0458,2025-12-04T16:34:23,FEX,doubt
p0578,Market sentiment seems healthy.,acc0050,2025-12-04T16:34:28,NEURA,organic
p0579,Rumor: Big tech involved!,acc0213,2025-12-04T16:34:48,RNDR,fake_news
p0580,Solid long-term potential.,acc0447,2025-12-04T16:35:04,AITK,organic
p0581,Pump incoming!,acc0361,2025-12-04T16:35:34,OMNI,bot
p0582,Too many identical posts today... #TAO,acc0309,2025-12-04T16:35:52,TAO,doubt
p0583,This will be the next 100x!,acc0256,2025-12-04T16:35:53,FEX,coordinated
p0584,Strong team strong roadmap! #BLOC,acc0093,2025-12-04T16:35:54,BLOC,coordinated
p0585,Strong development updates. #AITK,acc0221,2025-12-04T16:36:12,AITK,organic
p0586,Pump incoming!,acc0179,2025-12-04T16:36:34,RNDR,bot
p0587,Pump incoming! #RNDR,acc0308,2025-12-04T16:36:56,RNDR,bot
p0588,Solid long-term potential. #TAO,acc0092,2025-12-04T16:36:57,TAO,organic
p0589,Buy now!! Massive potential! #FEX,acc0301,2025-12-04T16:37:14,FEX,bot
p0590,Where is the proof?,acc0430,2025-12-04T16:37:40,XCY,doubt
p0591,This will be the next 100x!,acc0455,2025-12-04T16:38:01,NEURA,coordinated
p0592,Too many identical posts today...,acc0199,2025-12-04T16:38:09,TAO,doubt
p0593,Buy now!! Massive potential! #RNDR,acc0452,2025-12-04T16:38:30,RNDR,bot
